metabolites,possible_transformation,transformation_diff_abs,delta_mz,method_1,mz_1,rt_1,method_2,mz_2,rt_2
HILIC-pos_1738-----HILIC-pos_4524,Ethylation,0.000200128919992,28.0311,HILIC-pos,147.0807,1.99,HILIC-pos,119.0496,7.83
HILIC-pos_4616-----HILIC-pos_208,Ethylation,0.000200128919992,28.0311,HILIC-pos,144.1021,8.04,HILIC-pos,116.071,1.55
HILIC-pos_1767-----HILIC-pos_2288,Ethylation,0.000200128919992,28.0311,HILIC-pos,149.06,2.0,HILIC-pos,121.0289,2.71
HILIC-pos_5539-----HILIC-pos_208,Ethylation,0.000200128919992,28.0311,HILIC-pos,144.1021,10.1,HILIC-pos,116.071,1.55
HILIC-pos_1746-----HILIC-pos_948,Ethylation,0.000200128919992,28.0311,HILIC-pos,195.1019,1.99,HILIC-pos,167.0708,1.78
HILIC-pos_2010-----HILIC-pos_948,Ethylation,0.000200128919992,28.0311,HILIC-pos,195.1019,2.38,HILIC-pos,167.0708,1.78
HILIC-pos_1941-----HILIC-pos_2288,Ethylation,0.000200128919992,28.0311,HILIC-pos,149.06,2.38,HILIC-pos,121.0289,2.71
HILIC-pos_2263-----HILIC-pos_1872,Ethylation,0.000200128919992,28.0311,HILIC-pos,209.1174,2.63,HILIC-pos,181.0863,2.26
HILIC-pos_1292-----HILIC-pos_1136,Ethylation,0.000200128919992,28.0311,HILIC-pos,251.1643,1.92,HILIC-pos,223.1332,1.84
HILIC-pos_2908-----HILIC-pos_5526,Ethylation,0.000200128919992,28.0311,HILIC-pos,257.1496,5.18,HILIC-pos,229.1185,9.99
HILIC-pos_4622-----HILIC-pos_5148,Ethylation,0.000200128920007,28.0311,HILIC-pos,98.0972,8.05,HILIC-pos,70.0661,9.04
HILIC-pos_1978-----HILIC-pos_5481,Ethylation,0.000200128920007,28.0311,HILIC-pos,113.0602,2.38,HILIC-pos,85.0291,9.69
HILIC-pos_5653-----trimethylamine-N-oxide,Ethylation,0.000200128920007,28.0311,HILIC-pos,104.1077,11.62,HILIC-pos,76.0766,9.04
dimethylglycine-----glycine,Ethylation,0.000200128920007,28.0311,HILIC-pos,104.0713,9.45,HILIC-pos,76.0402,8.95
HILIC-pos_1397-----HILIC-pos_3122,Ethylation,0.000200128920007,28.0311,HILIC-pos,123.0809,1.97,HILIC-pos,95.0498,5.83
HILIC-pos_1397-----HILIC-pos_103,Ethylation,0.000200128920007,28.0311,HILIC-pos,123.0809,1.97,HILIC-pos,95.0498,1.19
HILIC-pos_1106-----HILIC-pos_400,Ethylation,0.000200128920007,28.0311,HILIC-pos,143.1069,1.83,HILIC-pos,115.0758,1.63
HILIC-pos_1011-----HILIC-pos_1098,Ethylation,0.000200128920007,28.0311,HILIC-pos,153.1276,1.8,HILIC-pos,125.0965,1.83
HILIC-pos_440-----HILIC-pos_1098,Ethylation,0.000200128920007,28.0311,HILIC-pos,153.1276,1.64,HILIC-pos,125.0965,1.83
HILIC-pos_1955-----HILIC-pos_3122,Ethylation,0.000200128920007,28.0311,HILIC-pos,123.0809,2.38,HILIC-pos,95.0498,5.83
HILIC-pos_1955-----HILIC-pos_103,Ethylation,0.000200128920007,28.0311,HILIC-pos,123.0809,2.38,HILIC-pos,95.0498,1.19
HILIC-pos_526-----HILIC-pos_1955,Ethylation,0.000200128920007,28.0311,HILIC-pos,151.112,1.66,HILIC-pos,123.0809,2.38
HILIC-pos_526-----HILIC-pos_1397,Ethylation,0.000200128920007,28.0311,HILIC-pos,151.112,1.66,HILIC-pos,123.0809,1.97
HILIC-pos_2469-----HILIC-pos_1150,Ethylation,0.000200128920021,28.0311,HILIC-pos,219.1745,3.34,HILIC-pos,191.1434,1.85
HILIC-pos_1257-----HILIC-pos_1384,Ethylation,0.000200128920021,28.0311,HILIC-pos,153.0912,1.91,HILIC-pos,125.0601,1.96
HILIC-pos_1974-----HILIC-pos_1384,Ethylation,0.000200128920021,28.0311,HILIC-pos,153.0912,2.38,HILIC-pos,125.0601,1.96
HILIC-pos_5545-----HILIC-pos_2378,Ethylation,0.000200128920021,28.0311,HILIC-pos,158.1178,10.13,HILIC-pos,130.0867,3.02
HILIC-pos_2075-----HILIC-pos_2605,Ethylation,0.000200128920021,28.0311,HILIC-pos,237.1487,2.38,HILIC-pos,209.1176,3.77
HILIC-pos_1916-----HILIC-pos_1678,Ethylation,0.000200128920021,28.0311,HILIC-pos,253.1436,2.35,HILIC-pos,225.1125,1.99
HILIC-pos_1666-----HILIC-pos_2156,Ethylation,0.000200128920021,28.0311,HILIC-pos,241.1436,1.99,HILIC-pos,213.1125,2.41
HILIC-pos_1961-----HILIC-pos_2156,Ethylation,0.000200128920021,28.0311,HILIC-pos,241.1436,2.38,HILIC-pos,213.1125,2.41
HILIC-pos_719-----HILIC-pos_249,Ethylation,0.000200128920021,28.0311,HILIC-pos,363.2896,1.7,HILIC-pos,335.2585,1.56
HILIC-pos_732-----HILIC-pos_898,Ethylation,0.000200128920021,28.0311,HILIC-pos,351.2534,1.71,HILIC-pos,323.2223,1.76
HILIC-pos_268-----HILIC-pos_265,Ethylation,0.000200128920021,28.0311,HILIC-pos,341.305,1.56,HILIC-pos,313.2739,1.56
HILIC-pos_1579-----HILIC-pos_2699,Ethylation,0.000200128920021,28.0311,HILIC-pos,424.8193,1.98,HILIC-pos,396.7882,4.26
HILIC-pos_2323-----HILIC-pos_2699,Ethylation,0.000200128920021,28.0311,HILIC-pos,424.8193,2.81,HILIC-pos,396.7882,4.26
oleoylcarnitine-----16:1-carnitine,Ethylation,0.000200128920021,28.0311,HILIC-pos,426.3581,7.53,HILIC-pos,398.327,7.63
HILIC-pos_653-----HILIC-pos_643,Ethylation,0.000200128920021,28.0311,HILIC-pos,457.3682,1.69,HILIC-pos,429.3371,1.69
HILIC-pos_589-----HILIC-pos_704,Ethylation,0.000200128920021,28.0311,HILIC-pos,477.3585,1.67,HILIC-pos,449.3274,1.7
HILIC-pos_695-----HILIC-pos_612,Ethylation,0.000200128920021,28.0311,HILIC-pos,459.3839,1.7,HILIC-pos,431.3528,1.68
HILIC-pos_537-----HILIC-pos_2326,Ethylation,0.000200128920021,28.0311,HILIC-pos,482.3846,1.66,HILIC-pos,454.3535,2.82
HILIC-pos_2465-----HILIC-pos_2880,Ethylation,0.000200128920021,28.0311,HILIC-pos,497.8665,3.32,HILIC-pos,469.8354,5.14
HILIC-pos_676-----HILIC-pos_699,Ethylation,0.000200128920021,28.0311,HILIC-pos,507.3687,1.69,HILIC-pos,479.3376,1.7
HILIC-pos_4992-----HILIC-pos_4244,Ethylation,0.000200128920021,28.0311,HILIC-pos,496.3404,8.7,HILIC-pos,468.3093,7.27
HILIC-pos_4967-----HILIC-pos_4212,Ethylation,0.000200128920021,28.0311,HILIC-pos,510.3562,8.64,HILIC-pos,482.3251,7.23
HILIC-pos_4993-----HILIC-pos_5080,Ethylation,0.000200128920021,28.0311,HILIC-pos,534.2963,8.7,HILIC-pos,506.2652,8.84
HILIC-pos_721-----HILIC-pos_740,Ethylation,0.000200128920078,28.0311,HILIC-pos,361.2741,1.7,HILIC-pos,333.243,1.71
HILIC-pos_974-----HILIC-pos_2257,Ethylation,0.000200128920078,28.0311,HILIC-pos,548.5409,1.79,HILIC-pos,520.5098,2.61
HILIC-pos_1454-----HILIC-pos_1522,Ethylation,0.000200128920078,28.0311,HILIC-pos,542.4268,1.98,HILIC-pos,514.3957,1.98
HILIC-pos_3019-----HILIC-pos_3501,Ethylation,0.000200128920078,28.0311,HILIC-pos,558.4037,5.49,HILIC-pos,530.3726,6.46
HILIC-pos_1549-----HILIC-pos_2468,Ethylation,0.000200128920078,28.0311,HILIC-pos,558.4218,1.98,HILIC-pos,530.3907,3.33
HILIC-pos_2381-----HILIC-pos_2602,Ethylation,0.000200128920078,28.0311,HILIC-pos,602.448,3.03,HILIC-pos,574.4169,3.77
HILIC-pos_919-----HILIC-pos_979,Ethylation,0.000200128920078,28.0311,HILIC-pos,594.5826,1.77,HILIC-pos,566.5515,1.79
HILIC-pos_1610-----HILIC-pos_3077,Ethylation,0.000200128920078,28.0311,HILIC-pos,608.448,1.98,HILIC-pos,580.4169,5.73
HILIC-pos_3005-----HILIC-pos_3401,Ethylation,0.000200128920078,28.0311,HILIC-pos,616.4454,5.43,HILIC-pos,588.4143,6.32
HILIC-pos_3511-----HILIC-pos_3542,Ethylation,0.000200128920078,28.0311,HILIC-pos,651.535,6.47,HILIC-pos,623.5039,6.5
HILIC-pos_322-----HILIC-pos_1719,Ethylation,0.000200128920078,28.0311,HILIC-pos,632.6347,1.59,HILIC-pos,604.6036,1.99
HILIC-pos_4856-----HILIC-pos_4853,Ethylation,0.000200128920078,28.0311,HILIC-pos,642.372,8.46,HILIC-pos,614.3409,8.46
HILIC-pos_250-----HILIC-pos_290,Ethylation,0.000200128920078,28.0311,HILIC-pos,641.5142,1.56,HILIC-pos,613.4831,1.57
HILIC-pos_1906-----HILIC-pos_1904,Ethylation,0.000200128920078,28.0311,HILIC-pos,652.4788,2.32,HILIC-pos,624.4477,2.31
HILIC-pos_2261-----HILIC-pos_2382,Ethylation,0.000200128920078,28.0311,HILIC-pos,746.5627,2.62,HILIC-pos,718.5316,3.03
HILIC-pos_172-----HILIC-pos_176,Ethylation,0.000200128920078,28.0311,HILIC-pos,734.6293,1.51,HILIC-pos,706.5982,1.51
HILIC-pos_619-----HILIC-pos_976,Ethylation,0.000200128920078,28.0311,HILIC-pos,713.4472,1.68,HILIC-pos,685.4161,1.79
HILIC-pos_667-----HILIC-pos_991,Ethylation,0.000200128920078,28.0311,HILIC-pos,734.4689,1.69,HILIC-pos,706.4378,1.79
HILIC-pos_3526-----HILIC-pos_3571,Ethylation,0.000200128920078,28.0311,HILIC-pos,768.5541,6.49,HILIC-pos,740.523,6.52
HILIC-pos_4554-----HILIC-pos_4589,Ethylation,0.000200128920078,28.0311,HILIC-pos,785.6533,7.92,HILIC-pos,757.6222,7.98
HILIC-pos_686-----HILIC-pos_940,Ethylation,0.000200128920078,28.0311,HILIC-pos,767.4549,1.69,HILIC-pos,739.4238,1.78
HILIC-pos_3224-----HILIC-pos_4843,Phe → Trp,0.000200962969942,39.0111,HILIC-pos,653.4638,6.02,HILIC-pos,614.4527,8.44
HILIC-pos_4124-----HILIC-pos_4532,Phe → Trp,0.00020096296997,39.0111,HILIC-pos,204.066,7.11,HILIC-pos,165.0549,7.85
HILIC-pos_2305-----poor_sig_histidine,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,195.0881,2.75,HILIC-pos,156.077,10.36
HILIC-pos_1948-----HILIC-pos_1096,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,210.1129,2.38,HILIC-pos,171.1018,1.83
HILIC-pos_2306-----HILIC-pos_5479,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,211.1445,2.75,HILIC-pos,172.1334,9.69
HILIC-pos_4954-----HILIC-pos_1666,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,280.1547,8.61,HILIC-pos,241.1436,1.99
HILIC-pos_4954-----HILIC-pos_1961,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,280.1547,8.61,HILIC-pos,241.1436,2.38
HILIC-pos_5095-----HILIC-pos_1984,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,316.1759,8.89,HILIC-pos,277.1648,2.38
HILIC-pos_4048-----HILIC-pos_4192,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,352.166,7.04,HILIC-pos,313.1549,7.2
HILIC-pos_2980-----HILIC-pos_2934,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,304.1296,5.37,HILIC-pos,265.1185,5.25
HILIC-pos_4073-----HILIC-pos_4188,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,374.148,7.06,HILIC-pos,335.1369,7.2
HILIC-pos_853-----HILIC-pos_1313,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,350.233,1.75,HILIC-pos,311.2219,1.93
HILIC-pos_650-----HILIC-pos_2335,Phe → Trp,0.000200962969998,39.0111,HILIC-pos,435.3113,1.69,HILIC-pos,396.3002,2.84
HILIC-pos_2647-----HILIC-pos_515,Phe → Trp,0.000200962970027,39.0111,HILIC-pos,222.1494,3.97,HILIC-pos,183.1383,1.65
HILIC-pos_814-----HILIC-pos_3524,Glucuronidation,0.000212024799964,176.0323,HILIC-pos,462.3067,1.74,HILIC-pos,286.2744,6.48
HILIC-pos_3888-----HILIC-pos_371,Glucuronidation,0.000212024799964,176.0323,HILIC-pos,727.5005,6.89,HILIC-pos,551.4682,1.63
HILIC-pos_1586-----HILIC-pos_463,Glucuronidation,0.000212024799993,176.0323,HILIC-pos,427.2331,1.98,HILIC-pos,251.2008,1.65
HILIC-pos_579-----HILIC-pos_401,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,457.2801,1.67,HILIC-pos,281.2478,1.64
HILIC-pos_950-----HILIC-pos_401,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,457.2801,1.79,HILIC-pos,281.2478,1.64
HILIC-pos_1363-----HILIC-pos_404,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,473.2751,1.96,HILIC-pos,297.2428,1.64
HILIC-pos_1052-----HILIC-pos_498,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,429.2488,1.81,HILIC-pos,253.2165,1.65
HILIC-pos_1163-----HILIC-pos_449,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,441.2488,1.85,HILIC-pos,265.2165,1.64
HILIC-pos_2031-----HILIC-pos_449,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,441.2488,2.38,HILIC-pos,265.2165,1.64
HILIC-pos_560-----HILIC-pos_1597,Glucuronidation,0.000212024800021,176.0323,HILIC-pos,502.338,1.67,HILIC-pos,326.3057,1.98
HILIC-pos_821-----HILIC-pos_487,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,517.3381,1.74,HILIC-pos,501.3434,1.65
HILIC-pos_488-----HILIC-pos_486,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,545.4211,1.65,HILIC-pos,529.4264,1.65
HILIC-pos_3255-----HILIC-pos_374,Formylation,0.00021461955992,27.9947,HILIC-pos,573.4885,6.08,HILIC-pos,545.4938,1.63
HILIC-pos_410-----HILIC-pos_406,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,573.4519,1.64,HILIC-pos,557.4572,1.64
HILIC-pos_3258-----HILIC-pos_2710,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,595.422,6.09,HILIC-pos,579.4273,4.29
HILIC-pos_434-----HILIC-pos_390,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,595.4939,1.64,HILIC-pos,579.4992,1.63
HILIC-pos_3542-----HILIC-pos_3482,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,623.5039,6.5,HILIC-pos,607.5092,6.45
HILIC-pos_4248-----HILIC-pos_590,Formylation,0.00021461955992,27.9947,HILIC-pos,646.4518,7.27,HILIC-pos,618.4571,1.67
HILIC-pos_4067-----HILIC-pos_3334,Hydroxylation,0.00021461955992,15.9947,HILIC-pos,771.5265,7.05,HILIC-pos,755.5318,6.24
HILIC-pos_188-----HILIC-pos_1954,Formylation,0.000214619559976,27.9947,HILIC-pos,197.0809,1.53,HILIC-pos,169.0862,2.38
HILIC-pos_188-----HILIC-pos_1396,Formylation,0.000214619559976,27.9947,HILIC-pos,197.0809,1.53,HILIC-pos,169.0862,1.97
HILIC-pos_188-----HILIC-pos_1794,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,197.0809,1.53,HILIC-pos,181.0862,2.01
HILIC-pos_188-----HILIC-pos_1024,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,197.0809,1.53,HILIC-pos,181.0862,1.8
HILIC-pos_188-----HILIC-pos_2022,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,197.0809,1.53,HILIC-pos,181.0862,2.38
HILIC-pos_830-----HILIC-pos_393,Formylation,0.000214619559976,27.9947,HILIC-pos,283.2268,1.74,HILIC-pos,255.2321,1.63
HILIC-pos_1927-----HILIC-pos_2611,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,273.1698,2.37,HILIC-pos,257.1751,3.78
HILIC-pos_2908-----HILIC-pos_5627,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,257.1496,5.18,HILIC-pos,241.1549,10.9
HILIC-pos_923-----HILIC-pos_1147,Formylation,0.000214619559976,27.9947,HILIC-pos,272.1857,1.77,HILIC-pos,244.191,1.85
HILIC-pos_923-----HILIC-pos_2028,Formylation,0.000214619559976,27.9947,HILIC-pos,272.1857,1.77,HILIC-pos,244.191,2.38
HILIC-pos_892-----HILIC-pos_404,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,313.2375,1.76,HILIC-pos,297.2428,1.64
HILIC-pos_1331-----HILIC-pos_1376,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,307.2481,1.94,HILIC-pos,291.2534,1.96
HILIC-pos_2093-----HILIC-pos_1010,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,301.1186,2.39,HILIC-pos,285.1239,1.8
HILIC-pos_894-----HILIC-pos_412,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,331.2481,1.76,HILIC-pos,315.2534,1.64
HILIC-pos_1064-----HILIC-pos_1929,Formylation,0.000214619559976,27.9947,HILIC-pos,364.233,1.81,HILIC-pos,336.2383,2.37
HILIC-pos_1370-----HILIC-pos_1409,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,319.1292,1.96,HILIC-pos,303.1345,1.97
HILIC-pos_745-----HILIC-pos_2833,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,303.2321,1.71,HILIC-pos,287.2374,4.89
HILIC-pos_4650-----HILIC-pos_1914,Formylation,0.000214619559976,27.9947,HILIC-pos,314.2327,8.1,HILIC-pos,286.238,2.35
HILIC-pos_1673-----HILIC-pos_1010,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,301.1186,1.99,HILIC-pos,285.1239,1.8
HILIC-pos_477-----HILIC-pos_680,Formylation,0.000214619559976,27.9947,HILIC-pos,453.358,1.65,HILIC-pos,425.3633,1.69
HILIC-pos_579-----HILIC-pos_771,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,457.2801,1.67,HILIC-pos,441.2854,1.72
HILIC-pos_950-----HILIC-pos_771,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,457.2801,1.79,HILIC-pos,441.2854,1.72
HILIC-pos_375-----HILIC-pos_510,Formylation,0.000214619559976,27.9947,HILIC-pos,435.3842,1.63,HILIC-pos,407.3895,1.65
HILIC-pos_2050-----HILIC-pos_889,Formylation,0.000214619559976,27.9947,HILIC-pos,427.233,2.38,HILIC-pos,399.2383,1.76
HILIC-pos_699-----HILIC-pos_529,Formylation,0.000214619559976,27.9947,HILIC-pos,479.3376,1.7,HILIC-pos,451.3429,1.66
HILIC-pos_1057-----HILIC-pos_885,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,469.2414,1.81,HILIC-pos,453.2467,1.76
HILIC-pos_5032-----HILIC-pos_4128,Hydroxylation,0.000214619559976,15.9947,HILIC-pos,482.3249,8.77,HILIC-pos,466.3302,7.11
HILIC-pos_5031-----HILIC-pos_4128,Formylation,0.000214619559976,27.9947,HILIC-pos,494.3249,8.77,HILIC-pos,466.3302,7.11
HILIC-pos_491-----HILIC-pos_1611,Formylation,0.000214619559976,27.9947,HILIC-pos,530.3695,1.65,HILIC-pos,502.3748,1.98
HILIC-pos_417-----HILIC-pos_4290,Formylation,0.000214619559976,27.9947,HILIC-pos,538.4473,1.64,HILIC-pos,510.4526,7.34
HILIC-pos_4976-----HILIC-pos_5074,Formylation,0.000214619559976,27.9947,HILIC-pos,532.3378,8.66,HILIC-pos,504.3431,8.83
HILIC-pos_2563-----HILIC-pos_2074,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,89.0605,3.6,HILIC-pos,73.0658,2.38
HILIC-pos_2689-----HILIC-pos_4814,Formylation,0.000214619559991,27.9947,HILIC-pos,100.0764,4.22,HILIC-pos,72.0817,8.41
HILIC-pos_2689-----HILIC-pos_5361,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,100.0764,4.22,HILIC-pos,84.0817,9.49
HILIC-pos_4571-----HILIC-pos_2074,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,89.0605,7.96,HILIC-pos,73.0658,2.38
HILIC-pos_5677-----HILIC-pos_2074,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,89.0605,12.36,HILIC-pos,73.0658,2.38
HILIC-pos_5421-----HILIC-pos_5257,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0662,9.53,HILIC-pos,113.0715,9.32
HILIC-pos_5421-----HILIC-pos_4673,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0662,9.53,HILIC-pos,113.0715,8.14
HILIC-pos_2558-----HILIC-pos_5257,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0662,3.57,HILIC-pos,113.0715,9.32
HILIC-pos_2558-----HILIC-pos_4673,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0662,3.57,HILIC-pos,113.0715,8.14
HILIC-pos_1942-----HILIC-pos_760,Formylation,0.000214619559991,27.9947,HILIC-pos,121.0652,2.38,HILIC-pos,93.0705,1.71
HILIC-pos_1942-----HILIC-pos_1967,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,121.0652,2.38,HILIC-pos,105.0705,2.38
HILIC-pos_1942-----HILIC-pos_649,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,121.0652,2.38,HILIC-pos,105.0705,1.69
HILIC-pos_1942-----HILIC-pos_1439,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,121.0652,2.38,HILIC-pos,105.0705,1.98
HILIC-pos_1269-----HILIC-pos_1978,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0549,1.91,HILIC-pos,113.0602,2.38
HILIC-pos_2936-----HILIC-pos_5257,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0662,5.25,HILIC-pos,113.0715,9.32
HILIC-pos_2936-----HILIC-pos_4673,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,129.0662,5.25,HILIC-pos,113.0715,8.14
HILIC-pos_5278-----HILIC-pos_5104,Formylation,0.000214619559991,27.9947,HILIC-pos,112.0763,9.36,HILIC-pos,84.0816,8.91
HILIC-pos_5278-----HILIC-pos_4833,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,112.0763,9.36,HILIC-pos,96.0816,8.42
HILIC-pos_2996-----HILIC-pos_2181,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,136.0396,5.42,HILIC-pos,120.0449,2.44
HILIC-pos_1972-----HILIC-pos_1129,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,135.0807,2.38,HILIC-pos,119.086,1.84
HILIC-pos_1765-----HILIC-pos_760,Formylation,0.000214619559991,27.9947,HILIC-pos,121.0652,2.0,HILIC-pos,93.0705,1.71
HILIC-pos_1765-----HILIC-pos_1967,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,121.0652,2.0,HILIC-pos,105.0705,2.38
HILIC-pos_1765-----HILIC-pos_649,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,121.0652,2.0,HILIC-pos,105.0705,1.69
HILIC-pos_1765-----HILIC-pos_1439,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,121.0652,2.0,HILIC-pos,105.0705,1.98
HILIC-pos_1023-----HILIC-pos_2034,Formylation,0.000214619559991,27.9947,HILIC-pos,115.076,1.8,HILIC-pos,87.0813,2.38
HILIC-pos_2035-----HILIC-pos_1651,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,2.38,HILIC-pos,95.0499,1.98
HILIC-pos_2035-----HILIC-pos_2553,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,2.38,HILIC-pos,95.0499,3.54
HILIC-pos_2035-----HILIC-pos_2402,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,2.38,HILIC-pos,95.0499,3.07
HILIC-pos_2035-----HILIC-pos_3570,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,2.38,HILIC-pos,95.0499,6.51
HILIC-pos_1271-----HILIC-pos_1651,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,1.91,HILIC-pos,95.0499,1.98
HILIC-pos_1271-----HILIC-pos_2553,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,1.91,HILIC-pos,95.0499,3.54
HILIC-pos_1271-----HILIC-pos_2402,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,1.91,HILIC-pos,95.0499,3.07
HILIC-pos_1271-----HILIC-pos_3570,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,111.0446,1.91,HILIC-pos,95.0499,6.51
HILIC-pos_1384-----HILIC-pos_1970,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,125.0601,1.96,HILIC-pos,109.0654,2.38
HILIC-pos_5126-----HILIC-pos_2618,Formylation,0.000214619559991,27.9947,HILIC-pos,146.0814,8.96,HILIC-pos,118.0867,3.8
HILIC-pos_5126-----betaine,Formylation,0.000214619559991,27.9947,HILIC-pos,146.0814,8.96,HILIC-pos,118.0867,9.86
HILIC-pos_5126-----valine,Formylation,0.000214619559991,27.9947,HILIC-pos,146.0814,8.96,HILIC-pos,118.0867,8.41
HILIC-pos_2451-----HILIC-pos_2618,Formylation,0.000214619559991,27.9947,HILIC-pos,146.0814,3.23,HILIC-pos,118.0867,3.8
HILIC-pos_2451-----betaine,Formylation,0.000214619559991,27.9947,HILIC-pos,146.0814,3.23,HILIC-pos,118.0867,9.86
HILIC-pos_2451-----valine,Formylation,0.000214619559991,27.9947,HILIC-pos,146.0814,3.23,HILIC-pos,118.0867,8.41
HILIC-pos_1958-----HILIC-pos_1955,Formylation,0.000214619559991,27.9947,HILIC-pos,151.0756,2.38,HILIC-pos,123.0809,2.38
HILIC-pos_1958-----HILIC-pos_1397,Formylation,0.000214619559991,27.9947,HILIC-pos,151.0756,2.38,HILIC-pos,123.0809,1.97
HILIC-pos_1399-----HILIC-pos_1955,Formylation,0.000214619559991,27.9947,HILIC-pos,151.0756,1.97,HILIC-pos,123.0809,2.38
HILIC-pos_1399-----HILIC-pos_1397,Formylation,0.000214619559991,27.9947,HILIC-pos,151.0756,1.97,HILIC-pos,123.0809,1.97
HILIC-pos_1215-----HILIC-pos_400,Formylation,0.000214619559991,27.9947,HILIC-pos,143.0705,1.88,HILIC-pos,115.0758,1.63
HILIC-pos_1738-----HILIC-pos_1129,Formylation,0.000214619559991,27.9947,HILIC-pos,147.0807,1.99,HILIC-pos,119.086,1.84
threonine-----dimethylglycine,Hydroxylation,0.000214619559991,15.9947,HILIC-pos,120.066,8.74,HILIC-pos,104.0713,9.45
HILIC-pos_2798-----HILIC-pos_2689,Hydroxylation,0.000214619560005,15.9947,HILIC-pos,116.0711,4.78,HILIC-pos,100.0764,4.22
HILIC-pos_5584-----HILIC-pos_2689,Hydroxylation,0.000214619560005,15.9947,HILIC-pos,116.0711,10.4,HILIC-pos,100.0764,4.22
HILIC-pos_1971-----HILIC-pos_1384,Hydroxylation,0.000214619560005,15.9947,HILIC-pos,141.0548,2.38,HILIC-pos,125.0601,1.96
HILIC-pos_652-----HILIC-pos_2497,Formylation,0.000214619560005,27.9947,HILIC-pos,141.1276,1.69,HILIC-pos,113.1329,3.41
trans-hydroxyproline-----HILIC-pos_2368,Hydroxylation,0.000214619560005,15.9947,HILIC-pos,132.0658,8.92,HILIC-pos,116.0711,2.98
trans-hydroxyproline-----HILIC-pos_2798,Hydroxylation,0.000214619560005,15.9947,HILIC-pos,132.0658,8.92,HILIC-pos,116.0711,4.78
