metabolites,possible_transformation,transformation_diff_abs,delta_mz,method_1,mz_1,rt_1,method_2,mz_2,rt_2
C34:2_DAG-----C34:3_DAG,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,615.4956,8.95,C8-pos,613.4799,8.62
C8-pos_cmp.QI3379-----C8-pos_cmp.QI3362,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,621.545,9.35,C8-pos,619.5293,9.06
C8-pos_cmp.QI3266-----C8-pos_cmp.QI3244,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,610.3091,4.56,C8-pos,608.2934,4.4
C36:2_DAG-----C36:3_DAG,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,643.527,9.36,C8-pos,641.5113,9.07
C36:4_DAG-----C8-pos_cmp.QI3557,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,639.4956,8.79,C8-pos,637.4799,8.62
C8-pos_cmp.QI3328-----C8-pos_cmp.QI3300,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,616.4676,7.72,C8-pos,614.4519,7.16
C8-pos_cmp.QI4066-----C8-pos_cmp.QI4042,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,684.6134,10.18,C8-pos,682.5977,9.99
C18:1_CE-----C18:2_CE,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,673.5889,12.15,C8-pos,671.5732,11.83
C30:1_PC-----C8-pos_cmp.QI4272,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,704.5224,7.78,C8-pos,702.5067,7.42
C8-pos_cmp.QI3997-----C8-pos_cmp.QI3975,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,678.6179,11.77,C8-pos,676.6022,11.52
C20:3_CE-----C20:4_CE,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,697.5889,11.97,C8-pos,695.5732,11.7
C8-pos_cmp.QI4112-----C8-pos_cmp.QI4084,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,687.6048,12.4,C8-pos,685.5891,12.04
C8-pos_cmp.QI4454-----C8-pos_cmp.QI4434,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,720.5893,8.91,C8-pos,718.5736,8.89
C8-pos_cmp.QI4838-----C8-pos_cmp.QI4818,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,756.5509,8.59,C8-pos,754.5352,8.28
C8-pos_cmp.QI4608-----C8-pos_cmp.QI4585,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,733.5739,10.56,C8-pos,731.5582,10.3
C8-pos_cmp.QI5075-----C8-pos_cmp.QI5051,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,779.5282,7.64,C8-pos,777.5125,7.54
C43:1_TAG_+NH4-----C43:2_TAG_+NH4,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,752.6758,10.86,C8-pos,750.6601,10.58
C45:1_TAG_+NH4-----C45:2_TAG_+NH4,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,780.7072,11.21,C8-pos,778.6915,10.96
C34:1_PC-----C34:2_PC,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,760.5848,8.74,C8-pos,758.5691,8.42
C45:2_TAG-----C8-pos_cmp.QI5106,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,783.6467,10.95,C8-pos,781.631,10.79
C8-pos_cmp.QI5270-----C8-pos_cmp.QI5246,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,796.6201,9.07,C8-pos,794.6044,9.18
C49:2_TAG_+NH4-----C49:3_TAG_+NH4,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,834.754,11.64,C8-pos,832.7383,11.39
C8-pos_cmp.QI5456-----C8-pos_cmp.QI5437,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,811.0993,9.18,C8-pos,809.0836,8.88
C8-pos_cmp.QI5632-----C8-pos_cmp.QI5604,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,824.652,9.65,C8-pos,822.6363,9.28
C47:0_TAG-----C47:1_TAG,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,815.7094,11.78,C8-pos,813.6937,11.54
C48:4_TAG_+NH4-----C48:5_TAG_+NH4,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,816.7071,10.97,C8-pos,814.6914,10.71
C8-pos_cmp.QI5689-----C8-pos_cmp.QI5665,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,831.0672,8.56,C8-pos,829.0515,8.38
C50:0_TAG_+NH4-----C50:1_TAG_+NH4,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,852.8013,12.33,C8-pos,850.7856,12.07
C8-pos_cmp.QI5978-----C8-pos_cmp.QI5953,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,857.1532,9.6,C8-pos,855.1375,9.3
C8-pos_cmp.QI6218-----C8-pos_cmp.QI6202,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,877.6379,9.56,C8-pos,875.6222,9.28
C8-pos_cmp.QI6026-----C8-pos_cmp.QI5999,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,861.5314,8.15,C8-pos,859.5157,7.8
C8-pos_cmp.QI6664-----C8-pos_cmp.QI6654,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,926.5853,8.97,C8-pos,924.5696,8.68
C8-pos_cmp.QI6665-----C8-pos_cmp.QI6654,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,926.5853,9.1,C8-pos,924.5696,8.68
C8-pos_cmp.QI6914-----C8-pos_cmp.QI6904,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,965.8489,13.29,C8-pos,963.8332,12.99
C8-pos_cmp.QI6531-----C8-pos_cmp.QI6507,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,908.7705,11.61,C8-pos,906.7548,11.36
C56:5_TAG_+NH4-----C56:6_TAG_+NH4,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,926.8163,12.22,C8-pos,924.8006,11.98
C8-pos_cmp.QI6537-----C8-pos_cmp.QI6516,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,909.6936,11.18,C8-pos,907.6779,10.93
C8-pos_cmp.QI6797-----C8-pos_cmp.QI6783,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,943.7143,11.78,C8-pos,941.6986,11.53
C8-pos_cmp.QI6600-----C8-pos_cmp.QI6577,Hydrogenation,4.99355399244e-05,2.0157,C8-pos,916.795,11.04,C8-pos,914.7793,11.5
C8-pos_cmp.QI477-----C8-pos_cmp.QI392,Methylation,4.99355399803e-05,14.0157,C8-pos,228.2686,4.07,C8-pos,214.2529,4.09
C8-pos_cmp.QI536-----C8-pos_cmp.QI472,Methylation,4.99355399803e-05,14.0157,C8-pos,242.2113,3.61,C8-pos,228.1956,3.98
C8-pos_cmp.QI577-----C8-pos_cmp.QI495,Methylation,4.99355399803e-05,14.0157,C8-pos,249.1486,3.65,C8-pos,235.1329,3.52
C8-pos_cmp.QI592-----C8-pos_cmp.QI520,Methylation,4.99355399803e-05,14.0157,C8-pos,253.1796,3.82,C8-pos,239.1639,4.18
C8-pos_cmp.QI582-----C8-pos_cmp.QI504,Methylation,4.99355399803e-05,14.0157,C8-pos,250.1777,5.61,C8-pos,236.162,3.45
C8-pos_cmp.QI660-----C8-pos_cmp.QI593,Methylation,4.99355399803e-05,14.0157,C8-pos,267.2292,4.97,C8-pos,253.2135,4.02
C8-pos_cmp.QI635-----C8-pos_cmp.QI566,Methylation,4.99355399803e-05,14.0157,C8-pos,261.2424,4.46,C8-pos,247.2267,4.24
C8-pos_cmp.QI755-----C8-pos_cmp.QI668,Methylation,4.99355399803e-05,14.0157,C8-pos,283.2242,4.46,C8-pos,269.2085,4.15
C8-pos_cmp.QI755-----C8-pos_cmp.QI667,Methylation,4.99355399803e-05,14.0157,C8-pos,283.2242,4.46,C8-pos,269.2085,4.24
C8-pos_cmp.QI629-----C8-pos_cmp.QI558,Methylation,4.99355399803e-05,14.0157,C8-pos,259.1303,3.8,C8-pos,245.1146,3.43
C8-pos_cmp.QI691-----C8-pos_cmp.QI622,Methylation,4.99355399803e-05,14.0157,C8-pos,272.2219,3.84,C8-pos,258.2062,3.59
C8-pos_cmp.QI841-----C8-pos_cmp.QI742,Methylation,4.99355399803e-05,14.0157,C8-pos,295.2245,4.25,C8-pos,281.2088,4.18
C8-pos_cmp.QI857-----C8-pos_cmp.QI755,Methylation,4.99355399803e-05,14.0157,C8-pos,297.2399,4.72,C8-pos,283.2242,4.46
C8-pos_cmp.QI826-----C8-pos_cmp.QI733,Methylation,4.99355399803e-05,14.0157,C8-pos,294.2039,3.65,C8-pos,280.1882,3.52
C8-pos_cmp.QI783-----C8-pos_cmp.QI707,Methylation,4.99355399803e-05,14.0157,C8-pos,287.2731,11.82,C8-pos,273.2574,11.84
C8-pos_cmp.QI1030-----C8-pos_cmp.QI907,Methylation,4.99355399803e-05,14.0157,C8-pos,317.305,5.62,C8-pos,303.2893,5.3
C8-pos_cmp.QI1046-----C8-pos_cmp.QI926,Methylation,4.99355399803e-05,14.0157,C8-pos,321.2634,4.08,C8-pos,307.2477,3.84
C8-pos_cmp.QI988-----C8-pos_cmp.QI886,Methylation,4.99355399803e-05,14.0157,C8-pos,313.2736,4.96,C8-pos,299.2579,4.51
C8-pos_cmp.QI987-----C8-pos_cmp.QI886,Methylation,4.99355399803e-05,14.0157,C8-pos,313.2736,4.51,C8-pos,299.2579,4.51
C8-pos_cmp.QI1027-----C8-pos_cmp.QI905,Methylation,4.99355399803e-05,14.0157,C8-pos,317.1722,3.78,C8-pos,303.1565,3.65
C8-pos_cmp.QI1150-----C8-pos_cmp.QI1062,Methylation,4.99355399803e-05,14.0157,C8-pos,339.1414,2.98,C8-pos,325.1257,2.65
C8-pos_cmp.QI1150-----C8-pos_cmp.QI1063,Methylation,4.99355399803e-05,14.0157,C8-pos,339.1414,2.98,C8-pos,325.1257,2.82
C8-pos_cmp.QI1198-----C8-pos_cmp.QI1119,Methylation,4.99355399803e-05,14.0157,C8-pos,347.3155,5.3,C8-pos,333.2998,5.69
C8-pos_cmp.QI1198-----C8-pos_cmp.QI1118,Methylation,4.99355399803e-05,14.0157,C8-pos,347.3155,5.3,C8-pos,333.2998,9.93
C8-pos_cmp.QI1198-----C8-pos_cmp.QI1117,Methylation,4.99355399803e-05,14.0157,C8-pos,347.3155,5.3,C8-pos,333.2998,5.53
C8-pos_cmp.QI1204-----C8-pos_cmp.QI1128,Methylation,4.99355399803e-05,14.0157,C8-pos,349.2947,4.47,C8-pos,335.279,4.26
C8-pos_cmp.QI1174-----C8-pos_cmp.QI1086,Methylation,4.99355399803e-05,14.0157,C8-pos,342.2638,3.79,C8-pos,328.2481,3.65
C8-pos_cmp.QI1071-----C8-pos_cmp.QI968,Methylation,4.99355399803e-05,14.0157,C8-pos,325.31,5.65,C8-pos,311.2943,4.6
C8-pos_cmp.QI1207-----C8-pos_cmp.QI1131,Methylation,4.99355399803e-05,14.0157,C8-pos,350.3263,5.01,C8-pos,336.3106,4.73
C8-pos_cmp.QI1160-----C8-pos_cmp.QI1071,Methylation,4.99355399803e-05,14.0157,C8-pos,339.3257,5.98,C8-pos,325.31,5.65
C8-pos_cmp.QI1117-----C8-pos_cmp.QI1034,Methylation,4.99355399803e-05,14.0157,C8-pos,333.2998,5.53,C8-pos,319.2841,4.72
C8-pos_cmp.QI1119-----C8-pos_cmp.QI1034,Methylation,4.99355399803e-05,14.0157,C8-pos,333.2998,5.69,C8-pos,319.2841,4.72
C8-pos_cmp.QI1118-----C8-pos_cmp.QI1034,Methylation,4.99355399803e-05,14.0157,C8-pos,333.2998,9.93,C8-pos,319.2841,4.72
C8-pos_cmp.QI1246-----C8-pos_cmp.QI1169,Methylation,4.99355399803e-05,14.0157,C8-pos,355.2818,13.55,C8-pos,341.2661,4.73
C8-pos_cmp.QI1247-----C8-pos_cmp.QI1169,Methylation,4.99355399803e-05,14.0157,C8-pos,355.2818,12.71,C8-pos,341.2661,4.73
C8-pos_cmp.QI1324-----C8-pos_cmp.QI1222,Methylation,4.99355399803e-05,14.0157,C8-pos,366.3213,4.48,C8-pos,352.3056,4.17
C8-pos_cmp.QI1324-----C8-pos_cmp.QI1223,Methylation,4.99355399803e-05,14.0157,C8-pos,366.3213,4.48,C8-pos,352.3056,4.26
C8-pos_cmp.QI1300-----C8-pos_cmp.QI1207,Methylation,4.99355399803e-05,14.0157,C8-pos,364.342,5.3,C8-pos,350.3263,5.01
C8-pos_cmp.QI1446-----C8-pos_cmp.QI1351,Methylation,4.99355399803e-05,14.0157,C8-pos,383.367,12.04,C8-pos,369.3513,11.43
C8-pos_cmp.QI1447-----C8-pos_cmp.QI1353,Methylation,4.99355399803e-05,14.0157,C8-pos,383.3671,12.4,C8-pos,369.3514,12.15
C8-pos_cmp.QI1447-----C8-pos_cmp.QI1354,Methylation,4.99355399803e-05,14.0157,C8-pos,383.3671,12.4,C8-pos,369.3514,7.34
C8-pos_cmp.QI1447-----C8-pos_cmp.QI1352,Methylation,4.99355399803e-05,14.0157,C8-pos,383.3671,12.4,C8-pos,369.3514,11.83
C8-pos_cmp.QI1359-----C8-pos_cmp.QI1255,Methylation,4.99355399803e-05,14.0157,C8-pos,370.2951,4.02,C8-pos,356.2794,3.9
C8-pos_cmp.QI1463-----C8-pos_cmp.QI1369,Methylation,4.99355399803e-05,14.0157,C8-pos,385.1832,3.35,C8-pos,371.1675,2.99
C8-pos_cmp.QI1577-----C8-pos_cmp.QI1499,Methylation,4.99355399803e-05,14.0157,C8-pos,403.2131,5.74,C8-pos,389.1974,5.75
C8-pos_cmp.QI1542-----C8-pos_cmp.QI1447,Methylation,4.99355399803e-05,14.0157,C8-pos,397.3828,12.28,C8-pos,383.3671,12.4
C8-pos_cmp.QI1587-----C8-pos_cmp.QI1510,Methylation,4.99355399803e-05,14.0157,C8-pos,406.3291,5.65,C8-pos,392.3134,4.4
C8-pos_cmp.QI1561-----C8-pos_cmp.QI1479,Methylation,4.99355399803e-05,14.0157,C8-pos,399.7695,8.74,C8-pos,385.7538,8.28
C8-pos_cmp.QI1554-----C8-pos_cmp.QI1471,Methylation,4.99355399803e-05,14.0157,C8-pos,399.2505,4.2,C8-pos,385.2348,12.71
C8-pos_cmp.QI1554-----C8-pos_cmp.QI1470,Methylation,4.99355399803e-05,14.0157,C8-pos,399.2505,4.2,C8-pos,385.2348,13.2
C8-pos_cmp.QI1554-----C8-pos_cmp.QI1469,Methylation,4.99355399803e-05,14.0157,C8-pos,399.2505,4.2,C8-pos,385.2348,13.68
C8-pos_cmp.QI1554-----C8-pos_cmp.QI1468,Methylation,4.99355399803e-05,14.0157,C8-pos,399.2505,4.2,C8-pos,385.2348,10.48
C8-pos_cmp.QI1631-----C8-pos_cmp.QI1561,Methylation,4.99355399803e-05,14.0157,C8-pos,413.7852,9.18,C8-pos,399.7695,8.74
C8-pos_cmp.QI1620-----C8-pos_cmp.QI1552,Methylation,4.99355399803e-05,14.0157,C8-pos,413.1782,3.12,C8-pos,399.1625,3.3
C8-pos_cmp.QI1724-----C8-pos_cmp.QI1618,Methylation,4.99355399803e-05,14.0157,C8-pos,426.821,9.61,C8-pos,412.8053,9.28
C8-pos_cmp.QI1686-----C8-pos_cmp.QI1595,Methylation,4.99355399803e-05,14.0157,C8-pos,422.3839,5.62,C8-pos,408.3682,5.3
C8-pos_cmp.QI1693-----C8-pos_cmp.QI1601,Methylation,4.99355399803e-05,14.0157,C8-pos,423.7695,8.65,C8-pos,409.7538,8.17
C8-pos_cmp.QI1704-----C8-pos_cmp.QI1608,Methylation,4.99355399803e-05,14.0157,C8-pos,424.7774,8.92,C8-pos,410.7617,8.46
C8-pos_cmp.QI1698-----C8-pos_cmp.QI1603,Methylation,4.99355399803e-05,14.0157,C8-pos,424.2713,8.65,C8-pos,410.2556,8.17
C8-pos_cmp.QI1635-----C8-pos_cmp.QI1564,Methylation,4.99355399803e-05,14.0157,C8-pos,414.3213,4.54,C8-pos,400.3056,4.28
C8-pos_cmp.QI1932-----C8-pos_cmp.QI1838,Methylation,4.99355399803e-05,14.0157,C8-pos,454.2928,4.72,C8-pos,440.2771,4.01
C8-pos_cmp.QI1841-----C8-pos_cmp.QI1726,Methylation,4.99355399803e-05,14.0157,C8-pos,441.2526,7.79,C8-pos,427.2369,7.26
C8-pos_cmp.QI1870-----C8-pos_cmp.QI1763,Methylation,4.99355399803e-05,14.0157,C8-pos,445.3676,7.53,C8-pos,431.3519,7.62
C8-pos_cmp.QI1869-----C8-pos_cmp.QI1763,Methylation,4.99355399803e-05,14.0157,C8-pos,445.3676,7.84,C8-pos,431.3519,7.62
C8-pos_cmp.QI2097-----C8-pos_cmp.QI2020,Methylation,4.99355399803e-05,14.0157,C8-pos,480.3449,5.14,C8-pos,466.3292,5.76
C8-pos_cmp.QI1867-----C8-pos_cmp.QI1758,Methylation,4.99355399803e-05,14.0157,C8-pos,445.185,5.56,C8-pos,431.1693,5.57
C8-pos_cmp.QI1964-----C8-pos_cmp.QI1860,Methylation,4.99355399803e-05,14.0157,C8-pos,458.3477,4.0,C8-pos,444.332,4.29
C18:0_LPE-----C8-pos_cmp.QI2024,Methylation,4.99355399803e-05,14.0157,C8-pos,482.3243,5.41,C8-pos,468.3086,4.25
C18:0_LPE-----C14:0_LPC_C8-pos,Methylation,4.99355399803e-05,14.0157,C8-pos,482.3243,5.41,C8-pos,468.3086,4.34
C8-pos_cmp.QI2235-----C8-pos_cmp.QI2117,Methylation,4.99355399803e-05,14.0157,C8-pos,496.4208,5.3,C8-pos,482.4051,5.01
C8-pos_cmp.QI2242-----C8-pos_cmp.QI2133,Methylation,4.99355399803e-05,14.0157,C8-pos,497.3153,9.61,C8-pos,483.2996,9.28
C8-pos_cmp.QI2318-----C8-pos_cmp.QI2217,Methylation,4.99355399803e-05,14.0157,C8-pos,508.2752,8.84,C8-pos,494.2595,8.36
C8-pos_cmp.QI2231-----C8-pos_cmp.QI2112,Methylation,4.99355399803e-05,14.0157,C8-pos,496.2751,8.97,C8-pos,482.2594,8.24
C18:1_LPC_C8-pos-----C8-pos_cmp.QI2319,Methylation,4.99355399803e-05,14.0157,C8-pos,522.3555,5.01,C8-pos,508.3398,4.87
C18:1_LPC_C8-pos-----C8-pos_cmp.QI2320,Methylation,4.99355399803e-05,14.0157,C8-pos,522.3555,5.01,C8-pos,508.3398,4.74
C8-pos_cmp.QI331-----C8-pos_cmp.QI328,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,203.1794,11.83,C8-pos,201.1637,11.84
C8-pos_cmp.QI426-----C8-pos_cmp.QI416,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,219.0989,3.12,C8-pos,217.0832,3.73
C8-pos_cmp.QI485-----C8-pos_cmp.QI475,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,230.2479,3.83,C8-pos,228.2322,4.52
C8-pos_cmp.QI535-----C8-pos_cmp.QI524,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,242.2112,3.74,C8-pos,240.1955,3.59
C8-pos_cmp.QI499-----C8-pos_cmp.QI489,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,235.1691,4.09,C8-pos,233.1534,3.83
C8-pos_cmp.QI632-----C8-pos_cmp.QI619,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,259.2419,11.83,C8-pos,257.2262,12.15
C8-pos_cmp.QI632-----C8-pos_cmp.QI620,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,259.2419,11.83,C8-pos,257.2262,11.83
C8-pos_cmp.QI690-----C8-pos_cmp.QI669,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,271.2265,4.13,C8-pos,269.2108,3.83
C8-pos_cmp.QI745-----C8-pos_cmp.QI733,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,282.2039,3.61,C8-pos,280.1882,3.52
C8-pos_cmp.QI629-----C8-pos_cmp.QI613,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,259.1303,3.8,C8-pos,257.1146,3.51
C8-pos_cmp.QI795-----C8-pos_cmp.QI775,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,288.2895,3.9,C8-pos,286.2738,4.76
C8-pos_cmp.QI796-----C8-pos_cmp.QI775,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,288.2895,3.85,C8-pos,286.2738,4.76
C8-pos_cmp.QI886-----C8-pos_cmp.QI859,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,299.2579,4.51,C8-pos,297.2422,4.32
C8-pos_cmp.QI787-----C8-pos_cmp.QI771,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,288.2168,3.29,C8-pos,286.2011,3.0
C8-pos_cmp.QI1051-----C8-pos_cmp.QI1037,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,322.2715,4.24,C8-pos,320.2558,4.15
C8-pos_cmp.QI885-----C8-pos_cmp.QI858,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,299.2578,4.72,C8-pos,297.2421,3.91
C8-pos_cmp.QI1027-----C8-pos_cmp.QI1003,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,317.1722,3.78,C8-pos,315.1565,3.92
C8-pos_cmp.QI1082-----C8-pos_cmp.QI1068,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,327.2269,5.75,C8-pos,325.2112,5.34
C8-pos_cmp.QI990-----C8-pos_cmp.QI970,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,314.2324,3.53,C8-pos,312.2167,3.38
C8-pos_cmp.QI1078-----C8-pos_cmp.QI1062,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,327.1414,3.18,C8-pos,325.1257,2.65
C8-pos_cmp.QI1078-----C8-pos_cmp.QI1063,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,327.1414,3.18,C8-pos,325.1257,2.82
C8-pos_cmp.QI1157-----C8-pos_cmp.QI1141,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,339.2869,5.62,C8-pos,337.2712,5.61
C8-pos_cmp.QI1117-----C8-pos_cmp.QI1107,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,333.2998,5.53,C8-pos,331.2841,5.2
C8-pos_cmp.QI1119-----C8-pos_cmp.QI1107,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,333.2998,5.69,C8-pos,331.2841,5.2
C8-pos_cmp.QI1118-----C8-pos_cmp.QI1107,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,333.2998,9.93,C8-pos,331.2841,5.2
C8-pos_cmp.QI1403-----C8-pos_cmp.QI1393,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,377.266,5.01,C8-pos,375.2503,4.54
C8-pos_cmp.QI1238-----C8-pos_cmp.QI1221,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,354.2849,3.9,C8-pos,352.2692,3.88
C8-pos_cmp.QI1359-----C8-pos_cmp.QI1342,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,370.2951,4.02,C8-pos,368.2794,3.9
C8-pos_cmp.QI1463-----C8-pos_cmp.QI1440,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,385.1832,3.35,C8-pos,383.1675,3.12
C8-pos_cmp.QI1561-----C8-pos_cmp.QI1546,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,399.7695,8.74,C8-pos,397.7538,8.12
C8-pos_cmp.QI1711-----C8-pos_cmp.QI1691,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,425.279,8.92,C8-pos,423.2633,8.38
C8-pos_cmp.QI1720-----C8-pos_cmp.QI1698,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,426.287,9.05,C8-pos,424.2713,8.65
C8-pos_cmp.QI1716-----C8-pos_cmp.QI1693,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,425.7852,9.05,C8-pos,423.7695,8.65
C22:1_MAG_+NH4-----C8-pos_cmp.QI1736,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,430.3891,6.89,C8-pos,428.3734,5.06
C8-pos_cmp.QI1900-----C8-pos_cmp.QI1884,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,450.3213,4.08,C8-pos,448.3056,3.78
C8-pos_cmp.QI1899-----C8-pos_cmp.QI1884,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,450.3213,4.01,C8-pos,448.3056,3.78
C8-pos_cmp.QI1999-----C8-pos_cmp.QI1980,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,463.2018,5.75,C8-pos,461.1861,5.34
C18:0_LPE-----C8-pos_cmp.QI2096,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,482.3243,5.41,C8-pos,480.3086,4.91
C8-pos_cmp.QI2238-----C8-pos_cmp.QI2220,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,496.7813,9.05,C8-pos,494.7656,8.65
C18:1_LPE_C8-pos-----C18:2_LPE_C8-pos,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,480.3085,5.01,C8-pos,478.2928,4.68
C8-pos_cmp.QI2322-----C8-pos_cmp.QI2306,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,508.3764,5.32,C8-pos,506.3607,5.3
C8-pos_cmp.QI2321-----C8-pos_cmp.QI2306,Hydrogenation,4.99355399812e-05,2.0157,C8-pos,508.3764,5.75,C8-pos,506.3607,5.3
C8-pos_cmp.QI541-----C8-pos_cmp.QI477,Methylation,4.99355400088e-05,14.0157,C8-pos,242.2843,3.01,C8-pos,228.2686,4.07
C8-pos_cmp.QI542-----C8-pos_cmp.QI477,Methylation,4.99355400088e-05,14.0157,C8-pos,242.2843,3.12,C8-pos,228.2686,4.07
C8-pos_cmp.QI493-----C8-pos_cmp.QI433,Methylation,4.99355400088e-05,14.0157,C8-pos,233.2263,11.83,C8-pos,219.2106,11.83
C8-pos_cmp.QI619-----C8-pos_cmp.QI548,Methylation,4.99355400088e-05,14.0157,C8-pos,257.2262,12.15,C8-pos,243.2105,7.34
C8-pos_cmp.QI620-----C8-pos_cmp.QI548,Methylation,4.99355400088e-05,14.0157,C8-pos,257.2262,11.83,C8-pos,243.2105,7.34
C8-pos_cmp.QI550-----C8-pos_cmp.QI480,Methylation,4.99355400088e-05,14.0157,C8-pos,243.2106,12.15,C8-pos,229.1949,11.83
C8-pos_cmp.QI549-----C8-pos_cmp.QI480,Methylation,4.99355400088e-05,14.0157,C8-pos,243.2106,11.83,C8-pos,229.1949,11.83
C8-pos_cmp.QI580-----C8-pos_cmp.QI499,Methylation,4.99355400088e-05,14.0157,C8-pos,249.1848,3.84,C8-pos,235.1691,4.09
C8-pos_cmp.QI568-----C8-pos_cmp.QI493,Methylation,4.99355400088e-05,14.0157,C8-pos,247.242,5.65,C8-pos,233.2263,11.83
C8-pos_cmp.QI628-----C8-pos_cmp.QI557,Methylation,4.99355400088e-05,14.0157,C8-pos,259.1302,3.53,C8-pos,245.1145,3.33
C8-pos_cmp.QI642-----C8-pos_cmp.QI585,Methylation,4.99355400088e-05,14.0157,C8-pos,265.1433,3.68,C8-pos,251.1276,3.86
C8-pos_cmp.QI335-----C8-pos_cmp.QI333,Hydrogenation,4.99355400096e-05,2.0157,C8-pos,207.138,3.71,C8-pos,205.1223,3.33
C8-pos_cmp.QI335-----C8-pos_cmp.QI334,Hydrogenation,4.99355400096e-05,2.0157,C8-pos,207.138,3.71,C8-pos,205.1223,3.45
C8-pos_cmp.QI470-----C8-pos_cmp.QI456,Hydrogenation,4.99355400096e-05,2.0157,C8-pos,227.2117,3.52,C8-pos,225.196,3.69
C8-pos_cmp.QI495-----C8-pos_cmp.QI488,Hydrogenation,4.99355400096e-05,2.0157,C8-pos,235.1329,3.52,C8-pos,233.1172,3.48
C8-pos_cmp.QI554-----C8-pos_cmp.QI536,Hydrogenation,4.99355400096e-05,2.0157,C8-pos,244.227,3.62,C8-pos,242.2113,3.61
